Review of Political Economy;journal;ISSN 14653982, 09538259
Journal of Oral Pathology and Medicine;journal;ISSN 09042512, 16000714
Mediterranean Journal of Mathematics;journal;ISSN 16605454, 16605446
Botany;journal;ISSN 19162804
Journal of Service Management;journal;ISSN 17575818
Allergy, Asthma and Immunology Research;journal;ISSN 20927355, 20927363
Australian Meteorological and Oceanographic Journal;journal;ISSN 1836716X
Computer Communications;journal;ISSN 01403664
American Journal of Physical Medicine and Rehabilitation;journal;ISSN 08949115
Journal of Software Maintenance and Evolution;journal;ISSN 15320618, 1532060X
Physiological Entomology;journal;ISSN 03076962, 13653032
Genes and Genetic Systems;journal;ISSN 13417568
Automated Software Engineering;journal;ISSN 09288910, 15737535
Cleveland Clinic Journal of Medicine;journal;ISSN 08911150
International Journal of Lexicography;journal;ISSN 09503846
Bubble Science, Engineering and Technology;journal;ISSN 17588960
Optics and Laser Technology;journal;ISSN 00303992
Scandinavian Journal of Psychology;journal;ISSN 14679450, 00365564
Mechanics of Advanced Materials and Structures;journal;ISSN 15376532, 15376494
Mycopathologia;journal;ISSN 15730832, 0301486X
IEEE Transactions on Electromagnetic Compatibility;journal;ISSN 00189375
Bulletin of Geosciences;journal;ISSN 12141119
Review of Public Personnel Administration;journal;ISSN 0734371X
3D Research;journal;ISSN 20926731
Journal of Immunology Research;journal;ISSN 23147156, 23148861
Asian Journal of Social Psychology;journal;ISSN 1467839X, 13672223
Journal of Travel and Tourism Marketing;journal;ISSN 15407306, 10548408
Journal of Antibiotics;journal;ISSN 00218820
Plant Production Science;journal;ISSN 13491008, 1343943X
Acta Ethologica;journal;ISSN 14379546, 08739749
Acta Biochimica et Biophysica Sinica;journal;ISSN 17457270, 16729145
Origins of Life and Evolution of the Biosphere;journal;ISSN 01696149, 15730875
Review of Quantitative Finance and Accounting;journal;ISSN 0924865X, 15737179
Ultraschall in der Medizin;journal;ISSN 01724614, 14388782
Current Infectious Disease Reports;journal;ISSN 15343146, 15233847
Journal of Behavioral Health Services and Research;journal;ISSN 10943412
JDDG - Journal of the German Society of Dermatology;journal;ISSN 16100379, 16100387
Meditteranean Politics;journal;ISSN 13629395
Seminars in Oncology Nursing;journal;ISSN 07492081
Anthropology and Education Quarterly;journal;ISSN 01617761, 15481492
French Politics;journal;ISSN 14763427, 14763419
Clinical Epidemiology;book serie;ISSN 11791349
Journal of Function Spaces;journal;ISSN 23148896, 23148888
Quality Engineering;journal;ISSN 15324222, 08982112
Journal of Clinical Biochemistry and Nutrition;journal;ISSN 09120009
International Journal of Health Services;journal;ISSN 00207314
Fish Physiology and Biochemistry;journal;ISSN 15735168, 09201742
Inorganica Chimica Acta;journal;ISSN 00201693
Journal of Marine Science and Technology;journal;ISSN 09484280, 14378213
Plant Signaling and Behavior;journal;ISSN 15592316
Advanced Studies in Contemporary Mathematics (Kyungshang);journal;ISSN 12293067
Reviews in Aquaculture;journal;ISSN 17535123
Journal of Human Nutrition and Dietetics;journal;ISSN 1365277X, 09523871
Survey Methodology;journal;ISSN 07140045
Proceedings of the Institution of Civil Engineers: Geotechnical Engineering;journal;ISSN 13532618
Tropical Animal Health and Production;journal;ISSN 00494747, 15737438
Physical Therapy in Sport;journal;ISSN 15329321, 1466853X
Journal of Herpetology;journal;ISSN 00221511
Proceedings of the Indian Academy of Sciences, Earth and Planetary Sciences;journal;ISSN 02534126
Primates;journal;ISSN 00328332
Applied Measurement in Education;journal;ISSN 15324818, 08957347
Technical Communication Quarterly;journal;ISSN 10572252
Herpes : the journal of the IHMF;journal;ISSN 14701537, 09697667
Computer Aided Geometric Design;journal;ISSN 01678396
Organic Syntheses;book serie;ISSN 00786209
Theory and Decision;journal;ISSN 00405833, 15737187
Foundations of Physics;journal;ISSN 00159018, 15729516
Journal of Macromarketing;journal;ISSN 02761467
Beilstein Journal of Organic Chemistry;journal;ISSN 18605397
Polymer Engineering and Science;journal;ISSN 15482634, 00323888
Current Urology Reports;journal;ISSN 15272737, 15346285
Concepts in Magnetic Resonance Part A: Bridging Education and Research;journal;ISSN 15466086, 15525023
International Journal of Entrepreneurial Behaviour and Research;journal;ISSN 13552554
Current Hematologic Malignancy Reports;journal;ISSN 15588211, 1558822X
Clinical interventions in aging;journal;ISSN 11781998, 11769092
Human Movement Science;journal;ISSN 01679457
Fibres and Textiles in Eastern Europe;journal;ISSN 12303666
Plant Biosystems;journal;ISSN 11263504
Quarterly Journal of Engineering Geology and Hydrogeology;journal;ISSN 14709236
Chronic Respiratory Disease;journal;ISSN 14799723, 14799731
Journal of Manufacturing Technology Management;journal;ISSN 1741038X
Mathematical Methods of Operations Research;journal;ISSN 14322994, 14325217
Journal of Environmental Planning and Management;journal;ISSN 13600559, 09640568
American Journal of Dermatopathology;journal;ISSN 01931091, 15330311
Criminal Justice Review;journal;ISSN 07340168
Advances in Strategic Management;book serie;ISSN 07423322
Geriatrics and Gerontology International;journal;ISSN 14441586, 14470594
Food Security;journal;ISSN 18764525, 18764517
Journal of Northwest Atlantic Fishery Science;journal;ISSN 02506408
Journal of ECT;journal;ISSN 15334112, 10950680
Alkaloids: Chemistry and Biology;book serie;ISSN 10994831
Journal of Refugee Studies;journal;ISSN 09516328, 14716925
Physica E: Low-Dimensional Systems and Nanostructures;journal;ISSN 13869477
Soil Science;journal;ISSN 0038075X, 15389243
Technology, Pedagogy and Information;journal;ISSN 1475939X, 17475139
Japanese Journal of Ophthalmology;journal;ISSN 00215155
Rhinology;journal;ISSN 03000729
Journal of Health Care for the Poor and Underserved;journal;ISSN 10492089
IEEE Transactions on Nuclear Science;journal;ISSN 00189499
Assay and Drug Development Technologies;journal;ISSN 1540658X
Paediatric Drugs;journal;ISSN 11745878
Journal of Applied Gerontology;journal;ISSN 07334648
Proteomics - Clinical Applications;journal;ISSN 18628346
Social Work;journal;ISSN 15456846, 00378046
Advances in Motivation and Achievement;book serie;ISSN 07497423
European Journal of Soil Biology;journal;ISSN 11645563
Parliamentary Affairs;journal;ISSN 14602482, 00312290
Mammalian Biology;journal;ISSN 16165047
Orthodontics and Craniofacial Research;journal;ISSN 16016343, 16016335
ASAIO Journal;journal;ISSN 10582916
Business Process Management Journal;journal;ISSN 14637154
Journal of Experimental Zoology Part A: Ecological Genetics and Physiology;journal;ISSN 19325223
Primary Care Diabetes;journal;ISSN 17519918
Mathematics Education Research Journal;journal;ISSN 10332170
Tobacco Induced Diseases;journal;ISSN 20707266, 16179625
Invertebrate Biology;journal;ISSN 10778306
Transfusion Medicine;journal;ISSN 13653148, 09587578
International Journal of Gynecological Pathology;journal;ISSN 02771691, 15387151
Health Care Management Review;journal;ISSN 15505030, 03616274
Neurological Research;journal;ISSN 01616412
The Urban Review;journal;ISSN 00420972
Turkish Journal of Earth Sciences;journal;ISSN 13000985
Australasian Journal of Dermatology;journal;ISSN 00048380, 14400960
Lecture Notes in Mathematics;book serie;ISSN 00758434
Formal Aspects of Computing;journal;ISSN 1433299X, 09345043
Journal of the Australian Mathematical Society;journal;ISSN 14467887
Bulletin, Classe des Sciences Mathematiques et Naturelles, Sciences Mathematiques;journal;ISSN 05617332
BMC Research Notes;journal;ISSN 17560500
Mobile Information Systems;journal;ISSN 1574017X
Canadian Journal of Remote Sensing;journal;ISSN 07038992
Fundamental and Clinical Pharmacology;journal;ISSN 07673981
Inflammation Research;journal;ISSN 1420908X, 10233830
Applied Categorical Structures;journal;ISSN 09272852, 15729095
International Journal of Modern Physics D;journal;ISSN 02182718
International Journal of Clinical Pharmacy;journal;ISSN 22107703, 22107711
International Journal of Applied Glass Science;journal;ISSN 20411294, 20411286
Research Synthesis Methods;journal;ISSN 17592887, 17592879
Botanica Marina;journal;ISSN 14374323, 00068055
Journal of Microbiology;journal;ISSN 12258873
Acta Chiropterologica;journal;ISSN 15081109
International Politics;journal;ISSN 17403898, 13845748
Sensors;journal;ISSN 14243210, 14248220
Cognitive Neurodynamics;journal;ISSN 18714099, 18714080
Neotropical Ichthyology;journal;ISSN 16796225
Journal of Diversity in Higher Education;journal;ISSN 19388926
Journal of Computational Science;journal;ISSN 18777503
Proceedings of the Society for Experimental Mechanics, Inc.;journal;ISSN 10466789
Fordham Law Review;journal;ISSN 0015704X
Ozone: Science and Engineering;journal;ISSN 01919512, 15476545
Psychiatric Quarterly;journal;ISSN 15736709, 00332720
Journal of Molluscan Studies;journal;ISSN 02601230
Service Industries Journal;journal;ISSN 02642069
Archives of Gerontology and Geriatrics;journal;ISSN 01674943
Palaeontologia Polonica;book serie;ISSN 00788562
Nonlinear Dynamics and Systems Theory;journal;ISSN 15628353
PMC Physics A;journal;ISSN 17540410
Fossil Record;journal;ISSN 21930066, 10533389
Journal of Nonlinear and Convex Analysis;journal;ISSN 13454773, 18805221
Emerging Markets Review;journal;ISSN 15660141
Food and Bioproducts Processing: Transactions of the Institution of of Chemical Engineers, Part C;journal;ISSN 17443571, 09603085
Vascular Medicine;journal;ISSN 14770377, 1358863X
Artificial Intelligence Review;journal;ISSN 02692821, 15737462
Journal of Dermatological Treatment;journal;ISSN 09546634
Marine Geophysical Researches;journal;ISSN 00253235, 15730581
GPCE'09 - Proceedings of the 8th International ACM SIGPLAN Conference on Generative Programming and Component Engineering;conference and proceeding;-
Auris Nasus Larynx;journal;ISSN 03858146
Journal of Community Health;journal;ISSN 00945145, 15733610
Acta Veterinaria Scandinavica;journal;ISSN 0044605X
Proceedings of the American Control Conference;conference and proceeding;ISSN 7431619, 07431619
Current Cardiology Reports;journal;ISSN 15343170, 15233782
Advances in Heterocyclic Chemistry;journal;ISSN 00652725
Journal of Psychosomatic Obstetrics and Gynaecology;journal;ISSN 0167482X
Journal of Mathematical Fluid Mechanics;journal;ISSN 14226952, 14226928
Journal of Nuclear Science and Technology;journal;ISSN 00223131
Radiation Measurements;journal;ISSN 13504487
Library Review;journal;ISSN 00242535
Reading Teacher;journal;ISSN 00340561
Monthly Labor Review;journal;ISSN 00981818
Telematics and Informatics;journal;ISSN 07365853
Journal of Engineering Materials and Technology, Transactions of the ASME;journal;ISSN 00944289, 15288889
Journal of Liposome Research;journal;ISSN 15322394, 08982104
Bulletin of Environmental Contamination and Toxicology;journal;ISSN 00074861, 14320800
Materials;journal;ISSN 19961944
Linguistics and Language Compass;journal;ISSN 1749818X
Biology and Philosophy;journal;ISSN 15728404, 01693867
Journal of Photochemistry and Photobiology B: Biology;journal;ISSN 10111344
Neurosurgery Clinics of North America;journal;ISSN 10423680, 15581349
Journal of Helminthology;journal;ISSN 0022149X, 14752697
Cardiovascular Pathology;journal;ISSN 10548807
Political Science Quarterly;journal;ISSN 1538165X, 00323195
Proceedings of the Japan Academy Series A: Mathematical Sciences;journal;ISSN 03862194
Journal of Fluorescence;journal;ISSN 10530509, 15734994
Applied Radiation and Isotopes;journal;ISSN 09698043
IEEE Computer Architecture Letters;journal;ISSN 15566056
Urban Forum;journal;ISSN 10153802
Protoplasma;journal;ISSN 16156102, 0033183X
Clinical Cardiology;journal;ISSN 01609289
Journal of Molecular Graphics and Modelling;journal;ISSN 10933263
Journal of Environmental Science and Health - Part A Toxic/Hazardous Substances and Environmental Engineering;journal;ISSN 10934529, 15324117
Bulletin of Marine Science;journal;ISSN 00074977
Fusion Science and Technology;journal;ISSN 15361055
Arthropod-Plant Interactions;journal;ISSN 18728855, 18728847
Technology Analysis and Strategic Management;journal;ISSN 09537325
International Journal of Theoretical and Applied Finance;journal;ISSN 02190249
Canadian Journal of Veterinary Research;journal;ISSN 08309000
Seminars in Musculoskeletal Radiology;journal;ISSN 10897860, 1098898X
Petrophysics;journal;ISSN 15299074
Journal of Applied Genetics;journal;ISSN 12341983
Combinatorial Chemistry and High Throughput Screening;journal;ISSN 13862073
Proceedings of the IEEE Computer Society Conference on Computer  Vision and Pattern Recognition;conference and proceeding;ISSN 10636919
Journal of Alternative and Complementary Medicine;journal;ISSN 10755535
Linguistics and Philosophy;journal;ISSN 01650157
Epidemiologic Perspectives and Innovations;journal;ISSN 17425573
2008 IEEE International Symposium on Workload Characterization, IISWC'08;conference and proceeding;-
Revue de Qumran;journal;ISSN 00351725
Respiratory Care;journal;ISSN 00201324
Journal of the American Mosquito Control Association;journal;ISSN 8756971X
Journal of Wood Science;journal;ISSN 16114663, 14350211
Progress in Transplantation;journal;ISSN 02664852, 15269248
Neuropsychiatric Disease and Treatment;journal;ISSN 11766328
Bulletin of the Hospital for Joint Disease (2013);journal;ISSN 23285273, 23284633
Oncology Research;journal;ISSN 09650407
Pathology Oncology Research;journal;ISSN 12194956
Kennedy Institute of Ethics Journal;journal;ISSN 10546863
Journal of Parallel and Distributed Computing;journal;ISSN 10960848, 07437315
Gynecological Endocrinology;journal;ISSN 09513590, 14730766
National Tax Journal;journal;ISSN 00280283
Taiwanese Journal of Mathematics;journal;ISSN 10275487
Journal of Apicultural Research;journal;ISSN 00218839
International Journal on Document Analysis and Recognition;journal;ISSN 14332833
Synthesis Lectures on Computer Architecture;book serie;ISSN 19353235
Proceedings of the 2009 6th IEEE International Working Conference on Mining Software Repositories, MSR 2009;conference and proceeding;-
American Journal of Health-System Pharmacy;journal;ISSN 15352900, 10792082
Journal of Scandinavian Studies in Criminology and Crime Prevention;journal;ISSN 16512340, 14043858
Vibrational Spectroscopy;journal;ISSN 09242031
Land Degradation and Development;journal;ISSN 1099145X, 10853278
American Journal of Physics;journal;ISSN 00029505
Aquatic Living Resources;journal;ISSN 09907440, 17652952
Canadian Journal of Occupational Therapy;journal;ISSN 00084174
Pesquisa Agropecuaria Brasileira;journal;ISSN 0100204X, 16783921
Journal of the European Optical Society;journal;ISSN 19902573
International Journal of Physiology, Pathophysiology and Pharmacology;journal;ISSN 19448171
American Archivist;journal;ISSN 03609081
Health;journal;ISSN 13634593
Journal of Orofacial Pain;journal;ISSN 10646655
Microelectronics and Reliability;journal;ISSN 00262714
Helgoland Marine Research;journal;ISSN 1438387X
International Journal of Obstetric Anesthesia;journal;ISSN 0959289X
Breastfeeding Medicine;journal;ISSN 15568342, 15568253
Insights;journal;ISSN 20487754
Acta Sociologica;journal;ISSN 00016993, 15023869
First Monday;journal;ISSN 13960466
Open Medicine;journal;ISSN 19112092
Scandinavian Journal of Trauma, Resuscitation and Emergency Medicine;journal;ISSN 17577241
Solid Earth;journal;ISSN 18699510, 18699529
Psychology, Crime and Law;journal;ISSN 1068316X
Journal of Prosthetic Dentistry;journal;ISSN 00223913, 10976841
Contributions to Plasma Physics;journal;ISSN 15213986, 08631042
Journal of Manufacturing Processes;journal;ISSN 15266125
Current Issues in Tourism;journal;ISSN 13683500
Steel and Composite Structures;journal;ISSN 12299367
Transactions on Architecture and Code Optimization;journal;ISSN 15443973, 15443566
Environmental Policy and Governance;journal;ISSN 1756932X
ACM Transactions on Design Automation of Electronic Systems;journal;ISSN 10844309
Asymptotic Analysis;journal;ISSN 09217134
Special Papers in Palaeontology;book serie;ISSN 00386804
MSWiM'08: Proceedings of the 11th ACM International Conference on Modeling, Analysis, and Simulation of Wireless and Mobile Systems;conference and proceeding;-
Transactions of the American Ophthalmological Society;journal;ISSN 15456110, 00659533
Journal of Portfolio Management;journal;ISSN 00954918
Annals of Noninvasive Electrocardiology;journal;ISSN 1542474X, 1082720X
Australian and New Zealand Journal of Criminology;journal;ISSN 00048658
Journal of Marketing Communications;journal;ISSN 13527266, 14664445
American Mathematical Monthly;journal;ISSN 00029890
Financial Markets and Portfolio Management;journal;ISSN 15554961, 1555497X
Structure and Infrastructure Engineering;journal;ISSN 17448980, 15732479
International Journal of Design;journal;ISSN 19913761
Journal of Computer Information Systems;journal;ISSN 08874417
Revista Brasileira de Psiquiatria;journal;ISSN 15164446
Helvetica Chimica Acta;journal;ISSN 0018019X, 15222675
International Journal of Dairy Technology;journal;ISSN 1364727X, 14710307
Industrial Law Journal;journal;ISSN 03059332
Journal of Nanomedicine and Nanotechnology;journal;ISSN 21577439
IEEE Design and Test;journal;ISSN 21682356
Water International;journal;ISSN 02508060
Journal of Contingencies and Crisis Management;journal;ISSN 09660879, 14685973
Dermatitis;journal;ISSN 17103568
Journal of Adhesive Dentistry;journal;ISSN 14615185
Endocrine Pathology;journal;ISSN 10463976
Journal of Business Finance and Accounting;journal;ISSN 0306686X
Chinese Medicine;journal;ISSN 17498546
Journal of Natural Gas Science and Engineering;journal;ISSN 18755100
International Planning Studies;journal;ISSN 13563475, 14699265
Statistics;journal;ISSN 02331888
Czech Journal of Animal Science;journal;ISSN 12121819
Information Systems and e-Business Management;journal;ISSN 16179846
Journal of Children's Orthopaedics;journal;ISSN 18632521
Substance Abuse: Treatment, Prevention, and Policy;journal;ISSN 1747597X
Journal of Information Hiding and Multimedia Signal Processing;journal;ISSN 20734212, 20734239
Frontiers in Microbiology;journal;ISSN 1664302X
International Journal of Industrial Ergonomics;journal;ISSN 01698141
Learning Environments Research;journal;ISSN 13871579, 15731855
Journal of Aquatic Animal Health;journal;ISSN 08997659, 15488667
Journal of Evaluation in Clinical Practice;journal;ISSN 13561294
IAWA Journal;journal;ISSN 09281541
"Isis; an international review devoted to the history of science and its cultural influences";journal;ISSN 00211753, 15456994
Acta Zoologica;journal;ISSN 00017272, 14636395
Theory of Probability and its Applications;journal;ISSN 10957219, 0040585X
Applicable Algebra in Engineering, Communications and Computing;journal;ISSN 14320622, 09381279
Journal of Adhesion;journal;ISSN 00218464, 1563518X
International Journal of Dynamical Systems and Differential Equations;journal;ISSN 17523583, 17523591
Mathematics and Computers in Simulation;journal;ISSN 03784754
Internet Research;journal;ISSN 10662243
Stochastic Analysis and Applications;journal;ISSN 07362994, 15329356
Critique of Anthropology;journal;ISSN 0308275X
Proceedings of the International Symposium on Symbolic and Algebraic Computation, ISSAC;conference and proceeding;-
Journal of Hospital Medicine;journal;ISSN 15535592, 15535606
Law and Ethics of Human Rights;journal;ISSN 19382545
Journal of Molecular Spectroscopy;journal;ISSN 00222852, 1096083X
Indian Journal of Medical Research;journal;ISSN 09715916
Journal of Biological Physics;journal;ISSN 00920606, 15730689
Journal of World History;journal;ISSN 15278050, 10456007
Journal of Telemedicine and Telecare;journal;ISSN 1357633X
BioMagnetic Research and Technology;journal;ISSN 1477044X
Substance Use and Misuse;journal;ISSN 10826084, 15322491
Critical Inquiry;journal;ISSN 00931896, 15397858
Journal of Sports Economics;journal;ISSN 15270025
Protein & Cell;journal;ISSN 1674800X, 16748018
Library Collections, Acquisition and Technical Services;journal;ISSN 18731821, 14649055
Physiotherapy;journal;ISSN 00319406
Journal of Nephrology;journal;ISSN 11218428
Inorganic Chemistry Communication;journal;ISSN 13877003
International Journal of Strategic Property Management;journal;ISSN 1648715X
International Journal of Environmental and Science Education;journal;ISSN 13063065
Alcheringa;journal;ISSN 03115518
ORL: Journal for Oto-rhino-laryngology and its Related Specialties;journal;ISSN 03011569, 14230275
Flow Measurement and Instrumentation;journal;ISSN 09555986
BMC Medical Imaging;journal;ISSN 14712342
Neurologist;journal;ISSN 10747931
Journal of Applied Communication Research;journal;ISSN 00909882
International Journal of Offshore and Polar Engineering;journal;ISSN 10535381
World Economy;journal;ISSN 14679701, 03785920
Journal of Invasive Cardiology;journal;ISSN 10423931
Narrative Inquiry;journal;ISSN 13876740
Experimental Diabetes Research;journal;ISSN 16875303, 16875214
Food Analytical Methods;journal;ISSN 1936976X, 19369751
Integrative Zoology;journal;ISSN 17494877
Review of Network Economics;journal;ISSN 14469022
Clinical Chemistry and Laboratory Medicine;journal;ISSN 14374331, 14346621
Proceedings of the Institution of Mechanical Engineers, Part D: Journal of Automobile Engineering;journal;ISSN 09544070
International Journal of Dermatology;journal;ISSN 13654632, 00119059
Economics and Philosophy;journal;ISSN 02662671, 14740028
Journal of Clinical Apheresis;journal;ISSN 10981101, 07332459
Computers and Security;journal;ISSN 01674048
Journal of Applied Biomedicine;journal;ISSN 12140287, 1214021X
Journal of International Criminal Justice;journal;ISSN 14781395, 14781387
International Journal of Pharmacology;journal;ISSN 18117775, 18125700
Basic and Applied Social Psychology;journal;ISSN 15324834, 01973533
Medical Oncology;journal;ISSN 1559131X, 13570560
Modern China;journal;ISSN 00977004
Leprosy Review;journal;ISSN 03057518
Cancer Biotherapy and Radiopharmaceuticals;journal;ISSN 10849785
Educational Assessment;journal;ISSN 10627197, 15326977
Journal of Social Archaeology;journal;ISSN 14696053
Proceedings of the 2nd ACM EuroSys Workshop on Social Network Systems, SNS '09;conference and proceeding;-
Journal of Social Work Education;journal;ISSN 10437797
Bulletins of American Paleontology;journal;ISSN 00075779
Journal of Cellular Plastics;journal;ISSN 0021955X
Neuropeptides;journal;ISSN 01434179
Brain Injury;journal;ISSN 02699052, 1362301X
Coastal Management;journal;ISSN 08920753
Journal of English Linguistics;journal;ISSN 00754242, 15525457
City;journal;ISSN 14703629, 13604813
Biologics: Targets and Therapy;journal;ISSN 11775491, 11775475
Experimental and Translational Stroke Medicine;journal;ISSN 20407378
IBM Journal of Research and Development;journal;ISSN 00188646
Physica Medica;journal;ISSN 11201797
Journal of Educational Computing Research;journal;ISSN 07356331, 15414140
Language and Communication;journal;ISSN 02715309
Language and Speech;journal;ISSN 00238309
Journal of Clinical Hypertension;journal;ISSN 15246175
Bulletin of Symbolic Logic;journal;ISSN 10798986
Molecular and Cellular Probes;journal;ISSN 08908508, 10961194
Astrophysics and Space Sciences Transactions;journal;ISSN 18106528, 18106536
Applied Geophysics;journal;ISSN 16727975
Advances in Mathematics of Communications;journal;ISSN 19305346, 19305338
International Journal of Applied Ceramic Technology;journal;ISSN 1546542X
Propellants, Explosives, Pyrotechnics;journal;ISSN 15214087, 07213115
IEEE MTT-S International Microwave Symposium Digest;conference and proceeding;ISSN 0149645X
Law and Social Inquiry;journal;ISSN 1545696X, 08976546
Proceedings of the Edinburgh Mathematical Society;journal;ISSN 14643839, 00130915
Journal of Molecular Liquids;journal;ISSN 01677322
Expert Opinion on Drug Discovery;journal;ISSN 1746045X, 17460441
Advances in Space Research;journal;ISSN 02731177
Voluntas;journal;ISSN 09578765, 15737888
JRAAS - Journal of the Renin-Angiotensin-Aldosterone System;journal;ISSN 14703203
Communication Education;journal;ISSN 03634523
Journal of Wood Chemistry and Technology;journal;ISSN 02773813, 15322319
Geodiversitas;journal;ISSN 12809659, 16389395
Pesticide Biochemistry and Physiology;journal;ISSN 00483575, 10959939
ESSCIRC 2009 - Proceedings of the 35th European Solid-State Circuits Conference;conference and proceeding;-
Science China Earth Sciences;journal;ISSN 16747313, 18691897
International Forestry Review;journal;ISSN 14655489
Cartographic Journal;journal;ISSN 00087041
Proceedings of the International Conference on Artificial Intelligence and Law;conference and proceeding;-
Ecological Informatics;journal;ISSN 15749541
Current Heart Failure Reports;journal;ISSN 15469549, 15469530
International Journal of Clinical and Experimental Medicine;journal;ISSN 19405901
Journal of Policy and Practice in Intellectual Disabilities;journal;ISSN 17411122, 17411130
World Neurosurgery;journal;ISSN 18788750
International Journal of Fuzzy Systems;journal;ISSN 15622479
Journal of Mental Health Policy and Economics;journal;ISSN 10914358
Solid State Nuclear Magnetic Resonance;journal;ISSN 09262040, 15273326
Communications in Algebra;journal;ISSN 00927872, 15324125
Regular and Chaotic Dynamics;journal;ISSN 14684845, 15603547
International Journal of Green Energy;journal;ISSN 15435075, 15435083
Ethnography;journal;ISSN 14661381, 17412714
Journal of Orthopaedic Surgery and Research;journal;ISSN 1749799X
Source Code for Biology and Medicine;journal;ISSN 17510473
Automated Experimentation;journal;ISSN 17594499
International Journal of Applied Mechanics;journal;ISSN 1758826X, 17588251
Journal of Cachexia, Sarcopenia and Muscle;journal;ISSN 21906009, 21905991
Zoomorphology;journal;ISSN 1432234X, 0720213X
Biotechnology and Applied Biochemistry;journal;ISSN 14708744, 08854513
Chemical Engineering Progress;journal;ISSN 03607275
Australian Journal of Public Administration;journal;ISSN 03136647
Neuromodulation;journal;ISSN 15251403, 10947159
Journal of Cardiology;journal;ISSN 09145087
Annales Zoologici Fennici;journal;ISSN 0003455X
Science in China, Series A: Mathematics, Physics, Astronomy;journal;ISSN 10069283
Quest;journal;ISSN 15432750, 00336297
Limnologica;journal;ISSN 00759511
Journal of the Astronautical Sciences;journal;ISSN 00219142
International Journal of Structural Stability and Dynamics;journal;ISSN 02194554
Japanese Journal of Applied Physics, Part 1: Regular Papers & Short Notes;journal;ISSN 00214922
Sampling Theory in Signal and Image Processing;journal;ISSN 15306429
Small Wars and Insurgencies;journal;ISSN 09592318, 17439558
Journal of Public Relations Research;journal;ISSN 1062726X
Survey Research Methods;journal;ISSN 18643361
International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;ISSN 02181274
Physics and Chemistry of the Earth;journal;ISSN 14747065
Journal of Economic Studies;journal;ISSN 01443585
Geologie en Mijnbouw/Netherlands Journal of Geosciences;journal;ISSN 00167746
Transactions of the ASABE;journal;ISSN 21510040, 21510032
Surgery Today;journal;ISSN 09411291, 14362813
Journal of Thrombosis and Thrombolysis;journal;ISSN 1573742X, 09295305
Journal of Intelligent and Robotic Systems: Theory and Applications;journal;ISSN 09210296, 15730409
Proceedings of the Geologists' Association;journal;ISSN 00167878
Geophysical and Astrophysical Fluid Dynamics;journal;ISSN 03091929, 10290419
International Journal of Modern Physics E;journal;ISSN 02183013
NETNOMICS: Economic Research and Electronic Networking;journal;ISSN 13859587
Revista Brasileira de Engenharia Agricola e Ambiental;journal;ISSN 14154366
Journal of Child and Family Studies;journal;ISSN 10621024, 15732843
Journal of Biosocial Science;journal;ISSN 00219320, 14697599
World Journal of Microbiology and Biotechnology;journal;ISSN 15730972, 09593993
Supramolecular Chemistry;journal;ISSN 10610278
Reviews on Environmental Health;journal;ISSN 00487554
Health Communication;journal;ISSN 10410236, 15327027
Marine Biology Research;journal;ISSN 17451019, 17451000
ESSCIRC 2008 - Proceedings of the 34th European Solid-State Circuits Conference;conference and proceeding;-
Bioanalysis;journal;ISSN 17576199, 17576180
Advances in Neural Information Processing Systems 22 - Proceedings of the 2009 Conference;conference and proceeding;-
Quality and Reliability Engineering International;journal;ISSN 07488017, 10991638
Child and Youth Care Forum;journal;ISSN 15733319, 10531890
Asia Pacific Journal of Clinical Nutrition;journal;ISSN 09647058, 14406047
Journal of Geriatric Physical Therapy;journal;ISSN 15398412
Worldviews on Evidence-Based Nursing;journal;ISSN 17416787, 1545102X
CBE Life Sciences Education;journal;ISSN 19317913
EuroSys'08 - Proceedings of the EuroSys 2008 Conference;conference and proceeding;-
Italian Journal of Geosciences;journal;ISSN 20381727, 20381719
Journal of Fluids Engineering, Transactions of the ASME;journal;ISSN 00982202
Political Quarterly;journal;ISSN 1467923X, 00323179
Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy;journal;ISSN 13861425
Annals of Hepatology;journal;ISSN 16652681
Social Psychology;journal;ISSN 18649335
Journal of Agricultural, Biological, and Environmental Statistics;journal;ISSN 10857117, 15372693
Physiotherapy research international : the journal for researchers and clinicians in physical therapy;journal;ISSN 13582267
Harvard Civil Rights-Civil Liberties Law Review;journal;ISSN 00178039
Topics in Early Childhood Special Education;journal;ISSN 02711214, 15384845
BMC Medical Education;journal;ISSN 14726920
Personnel Review;journal;ISSN 00483486
Journal of Marketing Theory and Practice;journal;ISSN 10696679
Human Dimensions of Wildlife;journal;ISSN 1533158X, 10871209
International Symposium on High Performance Distributed Computing, HPDC 2008 - Proceedings of the 2008 International Workshop on Data-aware Distributed Computing 2008, DADC'08;conference and proceeding;-
Southern African Humanities;journal;ISSN 16815564
Journal of Paediatrics and Child Health;journal;ISSN 14401754, 10344810
Journal of Microbiology and Biotechnology;journal;ISSN 10177825
Journal of Futures Markets;journal;ISSN 02707314, 10969934
Postgraduate Medicine;journal;ISSN 00325481, 19419260
Journal of Technology in Human Services;journal;ISSN 15228835, 15228991
Journal of Food Lipids;journal;ISSN 10657258, 17454522
Applied Spectroscopy;journal;ISSN 00037028
